Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2023-01-01 00:00:00+00:00,4.313239097595215,4.382290840148926,4.284706115722656,4.370816230773926,86051504,0.0,0.0
2023-01-02 00:00:00+00:00,4.370789051055908,4.522180080413818,4.329960823059082,4.489374160766602,123129359,0.0,0.0
2023-01-03 00:00:00+00:00,4.489439964294434,4.5398688316345215,4.477426052093506,4.524363994598389,100206298,0.0,0.0
2023-01-04 00:00:00+00:00,4.524334907531738,4.677799224853516,4.523980140686035,4.630190849304199,134185735,0.0,0.0
2023-01-05 00:00:00+00:00,4.629891872406006,4.643754959106445,4.555349826812744,4.617661952972412,115007119,0.0,0.0
2023-01-06 00:00:00+00:00,4.6176347732543945,4.699047088623047,4.561759948730469,4.686106204986572,125537028,0.0,0.0
2023-01-07 00:00:00+00:00,4.686261177062988,4.7020111083984375,4.644496917724609,4.665955066680908,69639293,0.0,0.0
2023-01-08 00:00:00+00:00,4.665561199188232,4.802947044372559,4.614364147186279,4.801004886627197,107178827,0.0,0.0
2023-01-09 00:00:00+00:00,4.803516864776611,5.062742233276367,4.803516864776611,4.894874095916748,249231173,0.0,0.0
2023-01-10 00:00:00+00:00,4.894225120544434,4.964311122894287,4.846919059753418,4.918806076049805,132716232,0.0,0.0
2023-01-11 00:00:00+00:00,4.9187140464782715,5.129979133605957,4.838012218475342,5.129979133605957,153231216,0.0,0.0
2023-01-12 00:00:00+00:00,5.163208961486816,5.2485880851745605,5.035909175872803,5.229477882385254,215518083,0.0,0.0
2023-01-13 00:00:00+00:00,5.230833053588867,5.414657115936279,5.177680969238281,5.401745796203613,183856813,0.0,0.0
2023-01-14 00:00:00+00:00,5.401125907897949,6.377741813659668,5.4003472328186035,6.024649143218994,643130105,0.0,0.0
2023-01-15 00:00:00+00:00,6.02629280090332,6.0534210205078125,5.7962470054626465,5.928098201751709,291009428,0.0,0.0
2023-01-16 00:00:00+00:00,5.928088188171387,6.076206207275391,5.657999038696289,5.810772895812988,305874665,0.0,0.0
2023-01-17 00:00:00+00:00,5.811995029449463,6.174070835113525,5.74049711227417,5.95620584487915,347150007,0.0,0.0
2023-01-18 00:00:00+00:00,5.956489086151123,6.190423965454102,5.626401901245117,5.648100852966309,393198940,0.0,0.0
2023-01-19 00:00:00+00:00,5.647436141967773,5.832261085510254,5.647436141967773,5.805564880371094,172654288,0.0,0.0
2023-01-20 00:00:00+00:00,5.8056440353393555,6.272130012512207,5.764325141906738,6.255242824554443,228801196,0.0,0.0
2023-01-21 00:00:00+00:00,6.25624418258667,6.439438819885254,6.11549711227417,6.249409198760986,359248913,0.0,0.0
2023-01-22 00:00:00+00:00,6.2487921714782715,6.443390846252441,6.119732856750488,6.205265998840332,264552957,0.0,0.0
2023-01-23 00:00:00+00:00,6.206167221069336,6.796453952789307,6.205920219421387,6.577020168304443,459481550,0.0,0.0
2023-01-24 00:00:00+00:00,6.574902057647705,6.691412925720215,6.1468658447265625,6.186763763427734,286483739,0.0,0.0
2023-01-25 00:00:00+00:00,6.187839984893799,6.539225101470947,6.04372501373291,6.406065940856934,316181967,0.0,0.0
2023-01-26 00:00:00+00:00,6.403173923492432,6.549321174621582,6.3287811279296875,6.474820137023926,293122320,0.0,0.0
2023-01-27 00:00:00+00:00,6.474748134613037,6.6136579513549805,6.3252692222595215,6.567625045776367,244747281,0.0,0.0
2023-01-28 00:00:00+00:00,6.570487022399902,6.651823997497559,6.345911979675293,6.398318767547607,192797813,0.0,0.0
2023-01-29 00:00:00+00:00,6.398777008056641,6.6918840408325195,6.3543171882629395,6.615758895874023,231833527,0.0,0.0
2023-01-30 00:00:00+00:00,6.6165571212768555,6.643761157989502,6.1015448570251465,6.188151836395264,248936208,0.0,0.0
2023-01-31 00:00:00+00:00,6.187972068786621,6.311032772064209,6.164976119995117,6.264369010925293,197930900,0.0,0.0
2023-02-01 00:00:00+00:00,6.263351917266846,6.480932235717773,6.053880214691162,6.466094970703125,267498817,0.0,0.0
2023-02-02 00:00:00+00:00,6.464698791503906,6.854850769042969,6.4632649421691895,6.5355329513549805,374914377,0.0,0.0
2023-02-03 00:00:00+00:00,6.535589218139648,7.10568380355835,6.533466815948486,7.011683940887451,433742597,0.0,0.0
2023-02-04 00:00:00+00:00,7.010735988616943,7.048868179321289,6.840476036071777,6.883106231689453,214142891,0.0,0.0
2023-02-05 00:00:00+00:00,6.882102966308594,6.888059139251709,6.5346879959106445,6.644723892211914,246197164,0.0,0.0
2023-02-06 00:00:00+00:00,6.644575119018555,6.7830681800842285,6.464378833770752,6.4947991371154785,231103237,0.0,0.0
2023-02-07 00:00:00+00:00,6.494757175445557,6.942543029785156,6.490695953369141,6.942028045654297,270506178,0.0,0.0
2023-02-08 00:00:00+00:00,6.9418230056762695,6.991979122161865,6.6534318923950195,6.749273777008057,254069478,0.0,0.0
2023-02-09 00:00:00+00:00,6.750669956207275,6.960459232330322,6.149366855621338,6.231307029724121,510763048,0.0,0.0
2023-02-10 00:00:00+00:00,6.231432914733887,6.298765182495117,6.1541008949279785,6.189690113067627,282715442,0.0,0.0
2023-02-11 00:00:00+00:00,6.190618991851807,6.285760879516602,6.167201995849609,6.278796195983887,139375050,0.0,0.0
2023-02-12 00:00:00+00:00,6.277932167053223,6.374244213104248,6.121068000793457,6.176514148712158,173063356,0.0,0.0
2023-02-13 00:00:00+00:00,6.176031112670898,6.236271858215332,5.918479919433594,6.121274948120117,314089739,0.0,0.0
2023-02-14 00:00:00+00:00,6.121184825897217,6.255843162536621,6.047778129577637,6.227573871612549,260324481,0.0,0.0
2023-02-15 00:00:00+00:00,6.227359771728516,6.609522819519043,6.169907093048096,6.609522819519043,309095776,0.0,0.0
2023-02-16 00:00:00+00:00,6.6092610359191895,6.713314056396484,6.33200216293335,6.3338751792907715,387445189,0.0,0.0
2023-02-17 00:00:00+00:00,6.333552837371826,7.38572883605957,6.307593822479248,7.278363227844238,724204305,0.0,0.0
2023-02-18 00:00:00+00:00,7.278721809387207,7.352470874786377,7.134192943572998,7.242685794830322,422027608,0.0,0.0
2023-02-19 00:00:00+00:00,7.242490768432617,7.8333048820495605,7.199179172515869,7.443704128265381,714852394,0.0,0.0
2023-02-20 00:00:00+00:00,7.447235107421875,7.5570759773254395,7.301703929901123,7.542162895202637,468495022,0.0,0.0
2023-02-21 00:00:00+00:00,7.54300594329834,7.560232162475586,7.143787860870361,7.248809814453125,389455278,0.0,0.0
2023-02-22 00:00:00+00:00,7.248545169830322,7.260941028594971,6.901492118835449,7.183218955993652,405083332,0.0,0.0
2023-02-23 00:00:00+00:00,7.182922840118408,7.377747058868408,7.028689861297607,7.089574813842773,346788535,0.0,0.0
2023-02-24 00:00:00+00:00,7.088986873626709,7.137348175048828,6.505551815032959,6.614421844482422,389778147,0.0,0.0
2023-02-25 00:00:00+00:00,6.614668846130371,6.642154216766357,6.374598979949951,6.540582180023193,241439674,0.0,0.0
2023-02-26 00:00:00+00:00,6.540674209594727,6.723769187927246,6.510886192321777,6.689603805541992,221715960,0.0,0.0
2023-02-27 00:00:00+00:00,6.689227104187012,6.775440216064453,6.512409210205078,6.588034152984619,255791158,0.0,0.0
2023-02-28 00:00:00+00:00,6.588064193725586,6.592543125152588,6.301514148712158,6.344935894012451,250815487,0.0,0.0
2023-03-01 00:00:00+00:00,6.345207214355469,6.5843400955200195,6.332013130187988,6.534181118011475,259834534,0.0,0.0
2023-03-02 00:00:00+00:00,6.5343241691589355,6.541319847106934,6.247585773468018,6.3269147872924805,215734915,0.0,0.0
2023-03-03 00:00:00+00:00,6.327834129333496,6.333823204040527,5.869161128997803,6.033932209014893,295249301,0.0,0.0
2023-03-04 00:00:00+00:00,6.034204006195068,6.051474094390869,5.776045799255371,5.912603855133057,181811097,0.0,0.0
2023-03-05 00:00:00+00:00,5.912928104400635,6.053987979888916,5.904910087585449,5.980068206787109,176519917,0.0,0.0
2023-03-06 00:00:00+00:00,5.979488849639893,6.034179210662842,5.889021873474121,5.922526836395264,191295906,0.0,0.0
2023-03-07 00:00:00+00:00,5.923183917999268,6.006412982940674,5.762322902679443,5.851391792297363,247925428,0.0,0.0
2023-03-08 00:00:00+00:00,5.849308013916016,5.897900104522705,5.537147045135498,5.595501899719238,304238275,0.0,0.0
2023-03-09 00:00:00+00:00,5.595962047576904,5.79097318649292,5.2970452308654785,5.380725860595703,307651777,0.0,0.0
2023-03-10 00:00:00+00:00,5.381686210632324,5.579728126525879,5.177556037902832,5.554636001586914,370467674,0.0,0.0
2023-03-11 00:00:00+00:00,5.554731845855713,5.678918838500977,5.292418956756592,5.507718086242676,307651125,0.0,0.0
2023-03-12 00:00:00+00:00,5.507452011108398,5.916477203369141,5.435658931732178,5.916477203369141,270040544,0.0,0.0
2023-03-13 00:00:00+00:00,5.917931079864502,6.1610188484191895,5.731997013092041,6.115265846252441,400047499,0.0,0.0
2023-03-14 00:00:00+00:00,6.114631175994873,6.544589042663574,6.036527156829834,6.243840217590332,394264702,0.0,0.0
2023-03-15 00:00:00+00:00,6.2452239990234375,6.380437850952148,5.815732955932617,5.885962009429932,353927875,0.0,0.0
2023-03-16 00:00:00+00:00,5.8882880210876465,6.1335368156433105,5.8220062255859375,6.1011128425598145,231972761,0.0,0.0
2023-03-17 00:00:00+00:00,6.1017680168151855,6.635837078094482,6.050529956817627,6.635837078094482,288838788,0.0,0.0
2023-03-18 00:00:00+00:00,6.6359639167785645,6.702242851257324,6.314120769500732,6.328587055206299,268812457,0.0,0.0
2023-03-19 00:00:00+00:00,6.328256130218506,6.609979152679443,6.328256130218506,6.470154762268066,204987997,0.0,0.0
2023-03-20 00:00:00+00:00,6.468975067138672,6.494157791137695,6.086194038391113,6.095547199249268,220342287,0.0,0.0
2023-03-21 00:00:00+00:00,6.097405910491943,6.442334175109863,6.039056777954102,6.383082866668701,222247826,0.0,0.0
2023-03-22 00:00:00+00:00,6.381216049194336,6.387455940246582,5.9640350341796875,6.063480854034424,244809731,0.0,0.0
2023-03-23 00:00:00+00:00,6.062274932861328,6.4168701171875,6.016334056854248,6.325469970703125,184308437,0.0,0.0
2023-03-24 00:00:00+00:00,6.325592994689941,6.339621067047119,5.969332218170166,6.028029918670654,188002485,0.0,0.0
2023-03-25 00:00:00+00:00,6.0284271240234375,6.081401824951172,5.856514930725098,5.908658027648926,116202000,0.0,0.0
2023-03-26 00:00:00+00:00,5.909045219421387,6.10505485534668,5.893980026245117,6.052051067352295,107617552,0.0,0.0
